name,overseas,withdrawn,role,keeper,batting_type,bowling_type,team,year,batting_hand,bowling_arm,bowling_speed,spin_type
Dale Benkenstein,False,False,,False,Right-hand bat,,Durham,2008,R,,,
Gareth Breese,False,False,,False,Right-hand bat,,Durham,2008,R,,,
Shivnarine Chanderpaul,False,False,Batsman,False,Left-hand bat,,Durham,2008,L,,,
Paul Collingwood,False,False,Allrounder,False,Right-hand bat,,Durham,2008,R,,,
Michael Di Venuto,False,False,Opening batsman,False,Left-hand bat,,Durham,2008,L,,,
Ben Harmison,False,False,,False,Left-hand bat,,Durham,2008,L,,,
Steve Harmison,False,False,,False,Right-hand bat,,Durham,2008,R,,,
Neil Killeen,False,False,,False,Right-hand bat,,Durham,2008,R,,,
Gordon Muchall,False,False,,False,Right-hand bat,,Durham,2008,R,,,
Phil Mustard,False,False,Wicketkeeper batsman,True,Left-hand bat,,Durham,2008,L,,,
Graham Onions,False,False,Bowler,False,Right-hand bat,,Durham,2008,R,,,
Garry Park,False,False,,False,Right-hand bat,,Durham,2008,R,,,
Liam Plunkett,False,False,Bowler,False,Right-hand bat,,Durham,2008,R,,,
Shaun Pollock,False,False,Allrounder,False,Right-hand bat,,Durham,2008,R,,,
Will Smith,False,False,,False,Right-hand bat,,Durham,2008,R,,,
Paul Wiseman,False,False,Bowler,False,Right-hand bat,,Durham,2008,R,,,
Mark Pettini,False,False,,False,Right-hand bat,,Essex,2008,R,,,
Ravi Bopara,False,False,Batting allrounder,False,Right-hand bat,,Essex,2008,R,,,
Maurice Chambers,False,False,,False,Right-hand bat,,Essex,2008,R,,,
Varun Chopra,False,False,Top-order batsman,False,Right-hand bat,,Essex,2008,R,,,
Danish Kaneria,False,False,,False,Right-hand bat,,Essex,2008,R,,,
Grant Flower,False,False,,False,Right-hand bat,,Essex,2008,R,,,
James Foster,False,False,,False,Right-hand bat,,Essex,2008,R,,,
Jason Gallian,False,False,Top-order batsman,False,Right-hand bat,,Essex,2008,R,,,
David Masters,False,False,,False,Right-hand bat,,Essex,2008,R,,,
James Middlebrook,False,False,,False,Right-hand bat,,Essex,2008,R,,,
Graham Napier,False,False,,False,Right-hand bat,,Essex,2008,R,,,
Tim Phillips,False,False,,False,Left-hand bat,,Essex,2008,L,,,
Ryan ten Doeschate,False,False,Allrounder,False,Right-hand bat,,Essex,2008,R,,,
Chris Wright,False,False,,False,Right-hand bat,,Essex,2008,R,,,
Chris Rogers,True,False,Opening batsman,False,Left-hand bat,,Derbyshire,2010,L,,,
Paul Borrington,False,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Loots Bosman,True,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Jonathan Clare,False,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Wes Durston,False,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Mark Footitt,False,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Lee Goddard,False,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Tim Groenewald,False,False,Bowler,False,Right-hand bat,,Derbyshire,2010,R,,,
Matt Higginbottom,False,False,,False,Left-hand bat,,Derbyshire,2010,L,,,
Chesney Hughes,False,False,,False,Left-hand bat,,Derbyshire,2010,L,,,
Ian Hunter,False,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Ed Jones,False,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Steffan Jones,False,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Charl Langeveldt,True,False,Bowler,False,Right-hand bat,,Derbyshire,2010,R,,,
Tom Lungley,False,False,,False,Left-hand bat,,Derbyshire,2010,L,,,
Wayne Madsen,False,False,Batsman,False,Right-hand bat,,Derbyshire,2010,R,,,
Jake Needham,False,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Garry Park,False,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Robin Peterson,False,False,Bowler,False,Left-hand bat,,Derbyshire,2010,L,,,
Tom Poynton,False,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Dan Redfern,False,False,,False,Left-hand bat,,Derbyshire,2010,L,,,
John Sadler,False,False,,False,Left-hand bat,,Derbyshire,2010,L,,,
Atif Sheikh,False,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Ben Slater,False,False,,False,Left-hand bat,,Derbyshire,2010,L,,,
Greg Smith,False,False,,False,Right-hand bat,,Derbyshire,2010,R,,,
Graham Wagg,False,False,Bowling allrounder,False,Right-hand bat,,Derbyshire,2010,R,,,
Phil Mustard,False,False,Wicketkeeper batsman,True,Left-hand bat,,Durham,2010,L,,,
Dale Benkenstein,False,False,,False,Right-hand bat,,Durham,2010,R,,,
Ian Blackwell,False,False,,False,Left-hand bat,,Durham,2010,L,,,
Scott Borthwick,False,False,Batting allrounder,False,Left-hand bat,,Durham,2010,L,,,
Gareth Breese,False,False,,False,Right-hand bat,,Durham,2010,R,,,
Mitchell Claydon,False,False,Bowler,False,Left-hand bat,,Durham,2010,L,,,
Kyle Coetzer,False,False,Top-order batsman,False,Right-hand bat,,Durham,2010,R,,,
Paul Collingwood,False,False,Allrounder,False,Right-hand bat,,Durham,2010,R,,,
Mark Davies,False,False,,False,Right-hand bat,,Durham,2010,R,,,
Michael Di Venuto,False,False,Opening batsman,False,Left-hand bat,,Durham,2010,L,,,
Luke Evans,False,False,,False,Right-hand bat,,Durham,2010,R,,,
Will Gidman,False,False,,False,Left-hand bat,,Durham,2010,L,,,
Ben Harmison,False,False,,False,Left-hand bat,,Durham,2010,L,,,
Steve Harmison,False,False,,False,Right-hand bat,,Durham,2010,R,,,
Paul Hindmarch,False,False,,False,Right-hand bat,,Durham,2010,R,,,
Neil Killeen,False,False,,False,Right-hand bat,,Durham,2010,R,,,
Albie Morkel,True,False,Bowling allrounder,False,Left-hand bat,,Durham,2010,L,,,
Gordon Muchall,False,False,,False,Right-hand bat,,Durham,2010,R,,,
Graham Onions,False,False,Bowler,False,Right-hand bat,,Durham,2010,R,,,
Liam Plunkett,False,False,Bowler,False,Right-hand bat,,Durham,2010,R,,,
Michael Richardson,False,False,,False,Right-hand bat,,Durham,2010,R,,,
Chris Rushworth,False,False,,False,Right-hand bat,,Durham,2010,R,,,
Will Smith,False,False,,False,Right-hand bat,,Durham,2010,R,,,
Ben Stokes,False,False,Allrounder,False,Left-hand bat,,Durham,2010,L,,,
Mark Stoneman,False,False,Top-order batsman,False,Left-hand bat,,Durham,2010,L,,,
Ross Taylor,True,False,Middle-order batsman,False,Right-hand bat,,Durham,2010,R,,,
Callum Thorp,False,False,,False,Right-hand bat,,Durham,2010,R,,,
Karl Turner,False,False,,False,Left-hand bat,,Durham,2010,L,,,
James Foster,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Ravi Bopara,False,False,Batting allrounder,False,Right-hand bat,,Essex,2010,R,,,
Maurice Chambers,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Michael Comber,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Alastair Cook,False,False,Opening batsman,False,Left-hand bat,,Essex,2010,L,,,
Danish Kaneria,True,False,,False,Right-hand bat,,Essex,2010,R,,,
Grant Flower,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Billy Godleman,False,False,Opening batsman,False,Left-hand bat,,Essex,2010,L,,,
Chris Martin,True,False,Bowler,False,Right-hand bat,,Essex,2010,R,,,
David Masters,False,False,,False,Right-hand bat,,Essex,2010,R,,,
John Maunders,False,False,,False,Left-hand bat,,Essex,2010,L,,,
Jaik Mickleburgh,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Graham Napier,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Max Osborne,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Tony Palladino,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Mark Pettini,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Tim Phillips,False,False,,False,Left-hand bat,,Essex,2010,L,,,
Scott Styris,True,False,Allrounder,False,Right-hand bat,,Essex,2010,R,,,
Ryan ten Doeschate,False,False,Allrounder,False,Right-hand bat,,Essex,2010,R,,,
Matt Walker,False,False,,False,Left-hand bat,,Essex,2010,L,,,
Mervyn Westfield,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Tom Westley,False,False,Top-order batsman,False,Right-hand bat,,Essex,2010,R,,,
Adam Wheater,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Chris Wright,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Yusuf Pathan,False,True,Allrounder,False,Right-hand bat,,Essex,2010,R,,,
James Foster,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Ravi Bopara,False,False,Batting allrounder,False,Right-hand bat,,Essex,2010,R,,,
Dwayne Bravo,False,False,Allrounder,False,Right-hand bat,,Essex,2010,R,,,
Michael Comber,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Alastair Cook,False,False,Opening batsman,False,Left-hand bat,,Essex,2010,L,,,
Danish Kaneria,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Grant Flower,False,False,,False,Right-hand bat,,Essex,2010,R,,,
David Masters,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Jaik Mickleburgh,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Tony Palladino,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Mark Pettini,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Tim Phillips,False,False,,False,Left-hand bat,,Essex,2010,L,,,
Ryan ten Doeschate,False,False,Allrounder,False,Right-hand bat,,Essex,2010,R,,,
Matt Walker,False,False,,False,Left-hand bat,,Essex,2010,L,,,
Adam Wheater,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Chris Wright,False,False,,False,Right-hand bat,,Essex,2010,R,,,
Jamie Dalrymple,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
Jim Allenby,False,False,Allrounder,False,Right-hand bat,,Glamorgan,2010,R,,,
Chris Ashling,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
William Bragg,False,False,,False,Left-hand bat,,Glamorgan,2010,L,,,
David Brown,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
Mark Cosgrove,True,False,,False,Left-hand bat,,Glamorgan,2010,L,,,
Dean Cosker,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
Robert Croft,False,False,Bowler,False,Right-hand bat,,Glamorgan,2010,R,,,
Herschelle Gibbs,True,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
John Glover,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
James Harris,False,False,Bowling allrounder,False,Right-hand bat,,Glamorgan,2010,R,,,
David Harrison,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
Nick James,False,False,,False,Left-hand bat,,Glamorgan,2010,L,,,
Alex Jones,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
Garnett Kruger,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
Tom Maynard,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
Aneurin Norman,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
Will Owen,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
Mike Powell,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
Michael Reed,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
Gareth Rees,False,False,,False,Left-hand bat,,Glamorgan,2010,L,,,
Adam Shantry,False,False,,False,Left-hand bat,,Glamorgan,2010,L,,,
Shaun Tait,True,False,Bowler,False,Right-hand bat,,Glamorgan,2010,R,,,
Mark Wallace,False,False,,False,Left-hand bat,,Glamorgan,2010,L,,,
Huw Waters,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
Ben Wright,False,False,,False,Right-hand bat,,Glamorgan,2010,R,,,
Alex Gidman,False,False,,False,Right-hand bat,,Gloucestershire,2010,R,,,
Kadeer Ali,False,False,,False,Right-hand bat,,Gloucestershire,2010,R,,,
Vikram Banerjee,False,False,,False,Left-hand bat,,Gloucestershire,2010,L,,,
Jonathan Batty,False,False,,False,Right-hand bat,,Gloucestershire,2010,R,,,
Ian Butler,True,False,,False,Right-hand bat,,Gloucestershire,2010,R,,,
Richard Dawson,False,False,,False,Right-hand bat,,Gloucestershire,2010,R,,,
Chris Dent,False,False,Opening batsman,False,Left-hand bat,,Gloucestershire,2010,L,,,
James Franklin,False,False,Allrounder,False,Left-hand bat,,Gloucestershire,2010,L,,,
Gemaal Hussain,False,False,,False,Right-hand bat,,Gloucestershire,2010,R,,,
Anthony Ireland,False,False,,False,Right-hand bat,,Gloucestershire,2010,R,,,
Steve Kirby,False,False,,False,Right-hand bat,,Gloucestershire,2010,R,,,
Jon Lewis,False,False,,False,Right-hand bat,,Gloucestershire,2010,R,,,
Hamish Marshall,False,False,Batsman,False,Right-hand bat,,Gloucestershire,2010,R,,,
David Payne,False,False,Bowler,False,Right-hand bat,,Gloucestershire,2010,R,,,
William Porterfield,False,False,Batsman,False,Left-hand bat,,Gloucestershire,2010,L,,,
Aaron Redmond,True,False,Top-order batsman,False,Right-hand bat,,Gloucestershire,2010,R,,,
Ian Saxelby,False,False,,False,Right-hand bat,,Gloucestershire,2010,R,,,
Steve Snell,False,False,,False,Right-hand bat,,Gloucestershire,2010,R,,,
Chris Taylor,False,False,,False,Right-hand bat,,Gloucestershire,2010,R,,,
Jack Taylor,False,False,Middle-order batsman,False,Right-hand bat,,Gloucestershire,2010,R,,,
Rob Woodman,False,False,,False,Left-hand bat,,Gloucestershire,2010,L,,,
Dimitri Mascarenhas,False,False,Allrounder,False,Right-hand bat,,Hampshire,2010,R,,,
Abdul Razzaq,True,False,Allrounder,False,Right-hand bat,,Hampshire,2010,R,,,
Jimmy Adams,False,False,Opening batsman,False,Left-hand bat,,Hampshire,2010,L,,,
Kabir Ali,False,False,,False,Right-hand bat,,Hampshire,2010,R,,,
David Balcombe,False,False,,False,Right-hand bat,,Hampshire,2010,R,,,
Chris Benham,False,False,,False,Right-hand bat,,Hampshire,2010,R,,,
Danny Briggs,False,False,Bowler,False,Right-hand bat,,Hampshire,2010,R,,,
Michael Carberry,False,False,Opening batsman,False,Left-hand bat,,Hampshire,2010,L,,,
Dominic Cork,False,False,,False,Right-hand bat,,Hampshire,2010,R,,,
Liam Dawson,False,False,Allrounder,False,Right-hand bat,,Hampshire,2010,R,,,
Sean Ervine,False,False,Allrounder,False,Left-hand bat,,Hampshire,2010,L,,,
David Griffiths,False,False,,False,Left-hand bat,,Hampshire,2010,L,,,
Benny Howell,False,False,,False,Right-hand bat,,Hampshire,2010,R,,,
Phillip Hughes,True,False,Opening batsman,False,Left-hand bat,,Hampshire,2010,L,,,
Simon Jones,False,False,,False,Left-hand bat,,Hampshire,2010,L,,,
Michael Lumb,False,False,Top-order batsman,False,Left-hand bat,,Hampshire,2010,L,,,
Neil McKenzie,False,False,,False,Right-hand bat,,Hampshire,2010,R,,,
Kevin Pietersen,False,False,Top-order batsman,False,Right-hand bat,,Hampshire,2010,R,,,
Nic Pothas,False,False,,False,Right-hand bat,,Hampshire,2010,R,,,
Hamza Riazuddin,False,False,,False,Right-hand bat,,Hampshire,2010,R,,,
Shahid Afridi,True,False,Allrounder,False,Right-hand bat,,Hampshire,2010,R,,,
James Tomlinson,False,False,,False,Left-hand bat,,Hampshire,2010,L,,,
James Vince,False,False,Batsman,False,Right-hand bat,,Hampshire,2010,R,,,
Chris Wood,False,False,Bowler,False,Right-hand bat,,Hampshire,2010,R,,,
Rangana Herath,False,True,Bowler,False,Left-hand bat,,Hampshire,2010,L,,,
Ajantha Mendis,False,True,Bowler,False,Right-hand bat,,Hampshire,2010,R,,,
Dominic Cork,False,False,,False,Right-hand bat,,Hampshire,2010,R,,,
Abdul Razzaq,False,False,Allrounder,False,Right-hand bat,,Hampshire,2010,R,,,
Jimmy Adams,False,False,Opening batsman,False,Left-hand bat,,Hampshire,2010,L,,,
Chris Benham,False,False,,False,Right-hand bat,,Hampshire,2010,R,,,
Danny Briggs,False,False,Bowler,False,Right-hand bat,,Hampshire,2010,R,,,
Michael Carberry,False,False,Opening batsman,False,Left-hand bat,,Hampshire,2010,L,,,
Daniel Christian,False,False,Allrounder,False,Right-hand bat,,Hampshire,2010,R,,,
Liam Dawson,False,False,Allrounder,False,Right-hand bat,,Hampshire,2010,R,,,
Sean Ervine,False,False,Allrounder,False,Left-hand bat,,Hampshire,2010,L,,,
Simon Jones,False,False,,False,Left-hand bat,,Hampshire,2010,L,,,
Neil McKenzie,False,False,,False,Right-hand bat,,Hampshire,2010,R,,,
Nic Pothas,False,False,,False,Right-hand bat,,Hampshire,2010,R,,,
Hamza Riazuddin,False,False,,False,Right-hand bat,,Hampshire,2010,R,,,
James Vince,False,False,Batsman,False,Right-hand bat,,Hampshire,2010,R,,,
Chris Wood,False,False,Bowler,False,Right-hand bat,,Hampshire,2010,R,,,
Rob Key,False,False,,False,Right-hand bat,,Kent,2010,R,,,
Martin van Jaarsveld,False,False,,False,Right-hand bat,,Kent,2010,R,,,
Azhar Mahmood,False,False,,False,Right-hand bat,,Kent,2010,R,,,
Adam Ball,False,False,,False,Right-hand bat,,Kent,2010,R,,,
Malinga Bandara,True,False,,False,Right-hand bat,,Kent,2010,R,,,
Alex Blake,False,False,Middle-order batsman,False,Left-hand bat,,Kent,2010,L,,,
Matt Coles,False,False,,False,Left-hand bat,,Kent,2010,L,,,
Simon Cook,False,False,,False,Right-hand bat,,Kent,2010,R,,,
Joe Denly,False,False,Top-order batsman,False,Right-hand bat,,Kent,2010,R,,,
Paul Dixey,False,False,Wicketkeeper,True,Right-hand bat,,Kent,2010,R,,,
Philip Edwards,False,False,,False,Right-hand bat,,Kent,2010,R,,,
Robert Ferley,False,False,,False,Right-hand bat,,Kent,2010,R,,,
James Goodman,False,False,,False,Right-hand bat,,Kent,2010,R,,,
James Hockley,False,False,,False,Right-hand bat,,Kent,2010,R,,,
Geraint Jones,False,False,,False,Right-hand bat,,Kent,2010,R,,,
Robbie Joseph,False,False,,False,Right-hand bat,,Kent,2010,R,,,
Amjad Khan,False,False,Bowler,False,Right-hand bat,,Kent,2010,R,,,
Warren Lee,False,False,,False,Right-hand bat,,Kent,2010,R,,,
Dewald Nel,False,False,,False,Right-hand bat,,Kent,2010,R,,,
Sam Northeast,False,False,Middle-order batsman,False,Right-hand bat,,Kent,2010,R,,,
Makhaya Ntini,True,False,,False,Right-hand bat,,Kent,2010,R,,,
Ashley Shaw,False,False,,False,Right-hand bat,,Kent,2010,R,,,
Darren Stevens,False,False,,False,Right-hand bat,,Kent,2010,R,,,
James Tredwell,False,False,Allrounder,False,Left-hand bat,,Kent,2010,L,,,
Stuart Clark,False,True,Bowler,False,Right-hand bat,,Kent,2010,R,,,
Matthew Hoggard,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
James Benning,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
Matthew Boyce,False,False,,False,Left-hand bat,,Leicestershire,2010,L,,,
Nathan Buck,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
Sam Cliff,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
Josh Cobb,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
Jacques Du Toit,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
Harry Gurney,False,False,Bowler,False,Right-hand bat,,Leicestershire,2010,R,,,
Andrew Harris,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
Claude Henderson,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
Brad Hodge,True,False,Top-order batsman,False,Right-hand bat,,Leicestershire,2010,R,,,
Will Jefferson,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
Andrew McDonald,True,False,Allrounder,False,Right-hand bat,,Leicestershire,2010,R,,,
Nadeem Malik,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
Jigar Naik,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
Tom New,False,False,,False,Left-hand bat,,Leicestershire,2010,L,,,
Paul Nixon,False,False,Top-order batsman,False,Left-hand bat,,Leicestershire,2010,L,,,
Joel Pope,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
Greg Smith,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
James Taylor,False,False,Middle-order batsman,False,Right-hand bat,,Leicestershire,2010,R,,,
Alex Wyatt,False,False,,False,Right-hand bat,,Leicestershire,2010,R,,,
Shaun Udal,False,False,,False,Right-hand bat,,Middlesex,2010,R,,,
Gareth Berg,False,False,Bowling allrounder,False,Right-hand bat,,Middlesex,2010,R,,,
Pedro Collins,False,False,Bowler,False,Right-hand bat,,Middlesex,2010,R,,,
Josh Davey,False,False,Bowler,False,Right-hand bat,,Middlesex,2010,R,,,
Neil Dexter,False,False,,False,Right-hand bat,,Middlesex,2010,R,,,
Danny Evans,False,False,,False,Right-hand bat,,Middlesex,2010,R,,,
Steven Finn,False,False,Bowler,False,Right-hand bat,,Middlesex,2010,R,,,
Adam Gilchrist,True,False,Wicketkeeper batsman,True,Left-hand bat,,Middlesex,2010,L,,,
Tyron Henderson,True,False,Bowler,False,Right-hand bat,,Middlesex,2010,R,,,
Dan Housego,False,False,,False,Right-hand bat,,Middlesex,2010,R,,,
Adam London,False,False,,False,Left-hand bat,,Middlesex,2010,L,,,
Dawid Malan,False,False,Top-order batsman,False,Left-hand bat,,Middlesex,2010,L,,,
Eoin Morgan,False,False,Middle-order batsman,False,Left-hand bat,,Middlesex,2010,L,,,
Tim Murtagh,False,False,Bowler,False,Left-hand bat,,Middlesex,2010,L,,,
Scott Newman,False,False,,False,Left-hand bat,,Middlesex,2010,L,,,
Iain O'Brien,False,False,,False,Right-hand bat,,Middlesex,2010,R,,,
Sam Robson,False,False,Opening batsman,False,Right-hand bat,,Middlesex,2010,R,,,
Toby Roland-Jones,False,False,Bowler,False,Right-hand bat,,Middlesex,2010,R,,,
Ben Scott,False,False,,False,Right-hand bat,,Middlesex,2010,R,,,
Owais Shah,False,False,Batsman,False,Right-hand bat,,Middlesex,2010,R,,,
John Simpson,False,False,Wicketkeeper batsman,True,Left-hand bat,,Middlesex,2010,L,,,
Tom Smith,False,False,Bowler,False,Right-hand bat,,Middlesex,2010,R,,,
Paul Stirling,False,False,Batting allrounder,False,Right-hand bat,,Middlesex,2010,R,,,
Andrew Strauss,False,False,Opening batsman,False,Left-hand bat,,Middlesex,2010,L,,,
Kabir Toor,False,False,,False,Right-hand bat,,Middlesex,2010,R,,,
David Warner,True,False,Opening batsman,False,Left-hand bat,,Middlesex,2010,L,,,
Robbie Williams,False,False,,False,Right-hand bat,,Middlesex,2010,R,,,
Andrew Hall,False,False,,False,Right-hand bat,,Northamptonshire,2010,R,,,
Niall O'Brien,False,False,Wicketkeeper batsman,True,Left-hand bat,,Northamptonshire,2010,L,,,
Nicky Boje,False,False,Bowler,False,Left-hand bat,,Northamptonshire,2010,L,,,
Jack Brooks,False,False,Bowler,False,Right-hand bat,,Northamptonshire,2010,R,,,
Elton Chigumbura,True,False,Allrounder,False,Right-hand bat,,Northamptonshire,2010,R,,,
Lee Daggett,False,False,,False,Right-hand bat,,Northamptonshire,2010,R,,,
Paul Harrison,False,False,,False,Right-hand bat,,Northamptonshire,2010,R,,,
Ben Howgego,False,False,,False,Left-hand bat,,Northamptonshire,2010,L,,,
Mal Loye,False,False,Opening batsman,False,Right-hand bat,,Northamptonshire,2010,R,,,
David Lucas,False,False,,False,Right-hand bat,,Northamptonshire,2010,R,,,
James Middlebrook,False,False,,False,Right-hand bat,,Northamptonshire,2010,R,,,
David Murphy,False,False,Middle-order batsman,False,Right-hand bat,,Northamptonshire,2010,R,,,
Stephen Peters,False,False,,False,Right-hand bat,,Northamptonshire,2010,R,,,
David Sales,False,False,,False,Right-hand bat,,Northamptonshire,2010,R,,,
Rusty Theron,True,False,Bowler,False,Right-hand bat,,Northamptonshire,2010,R,,,
Vishal Tripathi,False,False,,False,Right-hand bat,,Northamptonshire,2010,R,,,
Chaminda Vaas,True,False,Bowler,False,Left-hand bat,,Northamptonshire,2010,L,,,
Lou Vincent,True,False,Batsman,False,Right-hand bat,,Northamptonshire,2010,R,,,
Alex Wakely,False,False,,False,Right-hand bat,,Northamptonshire,2010,R,,,
Rob White,False,False,,False,Right-hand bat,,Northamptonshire,2010,R,,,
David Wigley,False,False,,False,Right-hand bat,,Northamptonshire,2010,R,,,
David Willey,False,False,Bowling allrounder,False,Left-hand bat,,Northamptonshire,2010,L,,,
Virender Sehwag,False,True,Top-order batsman,False,Right-hand bat,,Northamptonshire,2010,R,,,
Chris Read,False,False,,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Paul Franks,False,False,,False,Left-hand bat,,Nottinghamshire,2010,L,,,
Andre Adams,False,False,Allrounder,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Hashim Amla,True,False,Top-order batsman,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Stuart Broad,False,False,Bowler,False,Left-hand bat,,Nottinghamshire,2010,L,,,
Ali Brown,False,False,,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Andy Carter,False,False,,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Neil Edwards,False,False,,False,Left-hand bat,,Nottinghamshire,2010,L,,,
Luke Fletcher,False,False,Bowler,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Alex Hales,False,False,Opening batsman,False,Right-hand bat,,Nottinghamshire,2010,R,,,
David Hussey,True,False,Allrounder,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Steven Mullaney,False,False,Batting allrounder,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Dirk Nannes,True,False,Bowler,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Akhil Patel,False,False,,False,Left-hand bat,,Nottinghamshire,2010,L,,,
Samit Patel,False,False,Allrounder,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Darren Pattinson,False,False,Bowler,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Bilal Shafayat,False,False,,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Charlie Shreck,False,False,,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Ryan Sidebottom,False,False,,False,Left-hand bat,,Nottinghamshire,2010,L,,,
Graeme Swann,False,False,Bowler,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Adam Voges,True,False,Top-order batsman,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Mark Wagh,False,False,,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Graeme White,False,False,,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Matt Wood,False,False,,False,Right-hand bat,,Nottinghamshire,2010,R,,,
David Hussey,False,False,Allrounder,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Stuart Broad,False,False,Bowler,False,Left-hand bat,,Nottinghamshire,2010,L,,,
Ali Brown,False,False,,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Scott Elstone,False,False,,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Paul Franks,False,False,,False,Left-hand bat,,Nottinghamshire,2010,L,,,
Alex Hales,False,False,Opening batsman,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Steven Mullaney,False,False,Batting allrounder,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Dirk Nannes,False,False,Bowler,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Samit Patel,False,False,Allrounder,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Darren Pattinson,False,False,Bowler,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Chris Read,False,False,,False,Right-hand bat,,Nottinghamshire,2010,R,,,
Ryan Sidebottom,False,False,,False,Left-hand bat,,Nottinghamshire,2010,L,,,
Graeme Swann,False,False,Bowler,False,Right-hand bat,,Nottinghamshire,2010,R,,,
